service_id,monday,tuesday,wednesday,thursday,friday,saturday,sunday,start_date,end_date
575,0,0,0,0,0,0,0,20250404,20251213
576,0,0,0,0,0,0,0,20250404,20251213
577,0,0,0,0,0,0,0,20250404,20251213
578,0,0,0,0,0,0,0,20250404,20251213
579,0,0,0,0,0,0,0,20250404,20251213
580,0,0,0,0,0,0,0,20250404,20251213
581,1,1,1,1,1,0,0,20250404,20251213
582,0,0,0,0,0,0,0,20250404,20251213
583,1,1,1,1,1,1,0,20250404,20251213
584,1,1,1,1,1,1,1,20250404,20251213
585,1,1,1,1,1,1,1,20250404,20251213
586,0,0,0,0,0,0,0,20250404,20251213
587,0,0,0,0,0,0,0,20250404,20251213
588,0,0,0,0,0,1,1,20250404,20251213
589,0,0,0,0,0,0,0,20250404,20251213
590,0,0,0,0,0,0,0,20250404,20251213
591,0,0,0,0,0,0,0,20250404,20251213
592,0,0,0,0,0,0,0,20250404,20251213
593,0,0,0,0,0,0,0,20250404,20251213
594,1,1,1,1,1,0,0,20250404,20251213
595,1,1,1,1,1,1,0,20250404,20251213
596,0,0,0,0,0,0,1,20250404,20251213
597,0,0,0,0,0,1,0,20250404,20251213
598,0,0,0,0,0,0,0,20250404,20251213
599,0,0,0,0,1,1,0,20250404,20251213
600,1,1,1,1,0,0,1,20250404,20251213
601,1,1,1,1,0,0,1,20250404,20251213
602,0,0,0,0,0,1,1,20250404,20251213
603,0,0,0,0,0,0,0,20250404,20251213
604,0,0,0,0,0,0,0,20250404,20251213
605,0,0,0,0,0,0,0,20250404,20251213
606,0,0,0,0,0,0,0,20250404,20251213
607,0,0,0,0,0,0,0,20250404,20251213
608,1,1,1,1,1,0,0,20250404,20251213
609,1,1,1,1,1,1,1,20250404,20251213
610,1,1,1,1,1,0,0,20250404,20251213
611,1,1,1,1,1,0,0,20250404,20251213
612,0,0,0,0,0,0,0,20250404,20251213
613,1,1,1,1,1,1,1,20250404,20251213
614,0,0,0,0,0,0,0,20250404,20251213
615,0,0,0,0,0,0,0,20250404,20251213
616,1,1,1,1,0,0,0,20250404,20251213
617,0,0,0,0,0,0,0,20250404,20251213
618,0,0,0,0,0,0,0,20250404,20251213
619,0,0,0,0,0,0,0,20250404,20251213
620,0,0,0,0,0,0,0,20250404,20251213
621,1,1,1,1,1,0,0,20250404,20251213
622,1,1,1,1,1,0,0,20250404,20251213
623,0,0,0,0,0,0,0,20250404,20251213
624,1,1,1,1,1,0,0,20250404,20251213
625,0,0,0,0,0,1,1,20250404,20251213
626,0,0,0,0,0,0,0,20250404,20251213
627,0,0,0,0,0,0,0,20250404,20251213
628,1,1,1,1,1,0,0,20250404,20251213
629,0,0,0,0,0,0,0,20250404,20251213
630,1,1,1,1,1,0,0,20250404,20251213
631,0,0,0,0,0,1,1,20250404,20251213
632,1,1,1,1,1,1,1,20250404,20251213
633,1,1,1,1,1,0,0,20250404,20251213
634,0,0,0,0,0,1,1,20250404,20251213
635,0,0,0,0,0,1,1,20250404,20251213
636,1,1,1,1,1,1,1,20250404,20251213
637,1,1,1,1,1,1,1,20250404,20251213
638,0,0,0,0,0,0,0,20250404,20251213
639,1,1,1,1,1,0,0,20250404,20251213
640,1,1,1,1,1,1,1,20250404,20251213
641,1,1,1,1,1,1,1,20250404,20251213
642,1,1,1,1,1,1,1,20250404,20251213
643,0,0,0,0,0,0,0,20250404,20251213
644,0,0,0,0,0,0,0,20250404,20251213
645,0,0,0,0,0,0,0,20250404,20251213
646,0,0,0,0,0,0,0,20250404,20251213
647,0,0,0,0,0,0,0,20250404,20251213
648,0,0,0,0,0,0,0,20250404,20251213
649,1,1,1,1,1,0,0,20250404,20251213
650,0,0,0,0,0,0,0,20250404,20251213
651,0,0,0,0,0,1,1,20250404,20251213
652,1,1,1,1,1,0,0,20250404,20251213
653,0,0,0,0,0,0,0,20250404,20251213
654,0,0,0,0,0,0,0,20250404,20251213
655,0,0,0,0,0,0,0,20250404,20251213
656,1,1,1,1,1,0,0,20250404,20251213
657,0,1,1,1,1,0,0,20250404,20251213
658,0,0,0,0,0,0,0,20250404,20251213
659,1,0,0,0,0,0,0,20250404,20251213
660,1,1,1,1,1,0,0,20250404,20251213
661,0,1,1,1,1,0,0,20250404,20251213
662,0,0,0,0,0,0,0,20250404,20251213
663,0,0,0,0,0,0,0,20250404,20251213
664,0,0,0,0,0,1,1,20250404,20251213
665,1,1,1,1,1,0,1,20250404,20251213
666,0,0,0,0,0,0,0,20250404,20251213
667,0,0,0,0,0,0,0,20250404,20251213
668,0,1,1,1,1,0,0,20250404,20251213
669,1,1,1,1,1,1,0,20250404,20251213
670,0,0,0,0,0,0,0,20250404,20251213
671,0,0,0,0,0,0,0,20250404,20251213
672,1,1,1,1,1,1,0,20250404,20251213
673,0,0,0,0,0,0,0,20250404,20251213
674,0,0,0,0,0,0,0,20250404,20251213
675,0,1,1,1,1,0,0,20250404,20251213
676,0,0,0,0,0,1,0,20250404,20251213
677,0,1,1,1,1,1,0,20250404,20251213
678,1,1,1,1,1,0,0,20250404,20251213
679,0,1,1,1,1,0,0,20250404,20251213
680,0,0,0,0,0,0,0,20250404,20251213
681,1,1,1,1,1,0,0,20250404,20251213
682,0,0,0,0,0,0,1,20250404,20251213
683,0,0,0,0,0,0,0,20250404,20251213
684,0,0,0,0,0,1,0,20250404,20251213
685,1,1,1,1,0,0,0,20250404,20251213
686,0,0,0,0,0,0,0,20250404,20251213
687,0,0,0,0,0,0,0,20250404,20251213
688,1,1,1,1,1,0,0,20250404,20251213
689,1,1,1,1,1,1,1,20250404,20251213
690,0,0,0,0,0,0,0,20250404,20251213
691,1,1,1,1,1,1,1,20250404,20251213
692,0,0,0,0,1,1,0,20250404,20251213
693,1,1,1,1,0,0,1,20250404,20251213
694,0,0,0,0,0,0,0,20250404,20251213
695,1,1,1,1,0,0,0,20250404,20251213
696,0,0,0,0,0,1,0,20250404,20251213
697,0,0,0,0,1,0,0,20250404,20251213
698,0,0,0,0,0,0,0,20250404,20251213
699,0,0,0,0,0,0,0,20250404,20251213
700,1,1,1,1,1,0,1,20250404,20251213
701,0,0,0,0,1,0,0,20250404,20251213
702,0,0,0,0,1,0,0,20250404,20251213
703,0,0,0,0,0,0,0,20250404,20251213
704,0,0,0,0,1,0,0,20250404,20251213
705,0,0,0,0,0,1,0,20250404,20251213
706,0,0,0,0,0,0,1,20250404,20251213
707,0,0,0,0,1,0,0,20250404,20251213
708,0,0,0,0,0,1,0,20250404,20251213
709,0,0,0,0,0,0,0,20250404,20251213
710,0,0,0,0,0,1,0,20250404,20251213
711,0,0,0,0,1,0,0,20250404,20251213
712,0,0,0,0,0,0,0,20250404,20251213
713,0,0,0,0,0,0,0,20250404,20251213
714,0,0,0,0,0,0,0,20250404,20251213
715,1,1,1,1,1,0,0,20250404,20251213
716,0,0,0,0,0,0,0,20250404,20251213
717,0,0,0,0,0,0,0,20250404,20251213
718,1,1,1,1,1,0,0,20250404,20251213
719,0,0,0,0,0,0,0,20250404,20251213
720,1,1,1,1,1,0,0,20250404,20251213
721,0,0,0,0,0,0,1,20250404,20251213
722,0,0,0,0,0,0,0,20250404,20251213
723,0,0,0,0,0,0,0,20250404,20251213
724,0,0,0,0,0,0,0,20250404,20251213
725,0,0,0,0,0,0,0,20250404,20251213
726,0,0,0,0,0,1,1,20250404,20251213
727,1,1,1,1,1,1,1,20250404,20251213
728,0,0,0,0,0,0,0,20250404,20251213
729,1,1,1,1,1,0,0,20250404,20251213
730,1,1,1,1,1,0,0,20250404,20251213
731,1,1,1,1,1,0,0,20250404,20251213
732,0,0,0,0,0,0,1,20250404,20251213
733,0,0,0,0,0,0,0,20250404,20251213
734,0,0,0,0,0,1,1,20250404,20251213
735,0,0,0,0,0,0,0,20250404,20251213
736,0,0,0,0,0,0,0,20250404,20251213
737,0,0,0,0,0,0,1,20250404,20251213
738,1,1,1,1,1,0,0,20250404,20251213
739,0,0,0,0,0,0,1,20250404,20251213
740,0,0,0,0,0,0,0,20250404,20251213
741,0,1,1,1,1,0,0,20250404,20251213
742,1,1,1,1,1,0,0,20250404,20251213
743,0,0,0,0,1,1,0,20250404,20251213
744,1,1,1,1,1,1,0,20250404,20251213
745,0,0,0,0,0,0,0,20250404,20251213
746,0,0,0,0,0,0,0,20250404,20251213
747,0,0,0,0,0,0,0,20250404,20251213
748,1,1,1,1,1,0,0,20250404,20251213
749,0,0,0,0,0,1,0,20250404,20251213
750,0,0,0,0,0,0,0,20250404,20251213
751,1,1,1,1,1,1,0,20250404,20251213
752,0,0,0,0,0,0,0,20250404,20251213
753,1,1,1,1,1,0,0,20250404,20251213
754,0,1,1,1,1,0,0,20250404,20251213
755,0,0,0,0,0,1,1,20250404,20251213
756,0,0,0,0,0,1,1,20250404,20251213
757,0,0,0,0,0,0,0,20250404,20251213
758,0,0,0,0,0,0,0,20250404,20251213
759,0,0,0,0,0,1,1,20250404,20251213
760,0,0,0,0,0,0,1,20250404,20251213
761,0,0,0,0,0,1,1,20250404,20251213
762,1,1,1,1,1,0,1,20250404,20251213
763,1,1,1,1,1,1,0,20250404,20251213
764,1,1,1,1,1,1,1,20250404,20251213
765,0,0,0,0,0,1,1,20250404,20251213
766,0,0,0,0,0,0,0,20250404,20251213
767,0,1,1,1,1,1,1,20250404,20251213
768,0,0,0,0,0,0,0,20250404,20251213
769,0,1,1,1,0,0,0,20250404,20251213
770,1,1,1,1,1,0,0,20250404,20251213
771,1,1,1,1,1,0,0,20250404,20251213
772,0,0,0,0,1,1,0,20250404,20251213
773,0,0,0,0,0,0,0,20250404,20251213
774,0,0,0,0,1,1,0,20250404,20251213
775,0,0,0,0,0,0,0,20250404,20251213
776,0,1,1,1,1,0,0,20250404,20251213
777,0,0,0,0,0,1,1,20250404,20251213
778,0,0,0,0,0,1,0,20250404,20251213
779,1,1,1,1,1,1,1,20250404,20251213
780,0,1,0,1,0,0,0,20250404,20251213
781,0,0,0,0,0,0,0,20250404,20251213
782,1,0,1,0,1,0,0,20250404,20251213
783,1,1,1,1,1,0,0,20250404,20251213
784,0,1,1,1,1,0,0,20250404,20251213
785,0,0,0,0,0,0,0,20250404,20251213
786,0,0,0,0,0,0,0,20250404,20251213
787,0,0,0,0,0,0,0,20250404,20251213
788,0,0,0,0,1,0,0,20250404,20251213
789,0,1,1,1,1,0,0,20250404,20251213
790,0,1,0,0,1,0,0,20250404,20251213
791,0,0,0,0,0,0,0,20250404,20251213
792,0,1,0,0,1,0,0,20250404,20251213
793,0,0,0,0,0,0,0,20250404,20251213
794,0,0,0,0,0,0,0,20250404,20251213
795,1,0,0,1,0,0,0,20250404,20251213
796,0,0,0,0,0,0,0,20250404,20251213
797,0,0,0,0,0,0,0,20250404,20251213
798,0,0,0,0,0,1,1,20250404,20251213
799,0,0,0,0,0,0,0,20250404,20251213
800,0,0,1,0,0,0,0,20250404,20251213
801,0,0,0,0,0,0,0,20250404,20251213
802,0,0,0,1,0,0,0,20250404,20251213
803,0,0,0,0,0,0,0,20250404,20251213
804,1,1,1,1,1,0,0,20250404,20251213
805,0,0,0,0,0,0,0,20250404,20251213
806,0,0,0,0,0,0,0,20250404,20251213
807,1,1,1,1,1,1,1,20250404,20251213
808,0,1,1,1,1,0,0,20250404,20251213
809,0,1,1,1,1,1,1,20250404,20251213
810,1,1,1,1,1,0,0,20250404,20251213
811,1,0,1,0,1,0,0,20250404,20251213
812,0,0,0,0,0,0,0,20250404,20251213
813,0,0,0,0,0,0,0,20250404,20251213
814,0,0,0,0,0,0,0,20250404,20251213
815,1,1,1,1,1,1,1,20250404,20251213
816,1,1,1,1,1,0,0,20250404,20251213
817,0,0,0,0,0,0,0,20250404,20251213
818,0,0,0,0,0,1,1,20250404,20251213
819,0,0,0,0,0,0,0,20250404,20251213
820,0,0,0,0,0,0,0,20250404,20251213
821,0,0,0,0,0,0,0,20250404,20251213
822,0,0,0,0,0,0,0,20250404,20251213
823,0,0,0,0,0,0,0,20250404,20251213
824,0,0,0,0,0,0,0,20250404,20251213
825,0,0,0,0,0,0,0,20250404,20251213
826,0,0,0,0,0,0,0,20250404,20251213
827,1,1,1,1,1,1,1,20250404,20251213
828,0,0,0,0,0,0,0,20250404,20251213
829,1,1,1,1,1,1,1,20250404,20251213
830,0,0,0,0,0,1,1,20250404,20251213
831,0,0,0,0,0,0,0,20250404,20251213
832,0,0,0,0,0,0,0,20250404,20251213
833,0,0,0,0,0,0,0,20250404,20251213
834,0,0,0,0,0,0,0,20250404,20251213
835,0,0,0,0,0,0,0,20250404,20251213
836,0,0,0,0,0,0,0,20250404,20251213
837,0,0,0,0,0,0,0,20250404,20251213
838,0,0,0,0,0,0,0,20250404,20251213
839,0,0,0,0,0,0,0,20250404,20251213
840,0,0,0,0,0,0,0,20250404,20251213
841,0,0,0,0,0,0,0,20250404,20251213
842,0,0,0,0,0,0,0,20250404,20251213
843,0,0,0,0,0,0,0,20250404,20251213
844,0,0,0,0,0,0,0,20250404,20251213
845,0,0,0,0,0,0,0,20250404,20251213
846,0,0,0,0,0,0,0,20250404,20251213
847,0,0,0,0,0,0,0,20250404,20251213
848,0,0,0,0,0,0,0,20250404,20251213
849,0,0,0,0,0,0,0,20250404,20251213
850,0,0,0,0,0,0,0,20250404,20251213
851,0,0,0,0,0,0,0,20250404,20251213
852,1,1,1,1,1,1,1,20250404,20251213
853,1,1,1,1,1,1,1,20250404,20251213
854,1,1,1,1,1,1,1,20250404,20251213
855,0,0,0,0,0,0,0,20250404,20251213
856,1,1,1,1,0,0,0,20250404,20251213
857,0,0,0,0,0,0,0,20250404,20251213
858,0,0,0,0,0,0,0,20250404,20251213
859,0,0,0,0,0,0,0,20250404,20251213
860,0,0,0,0,0,0,0,20250404,20251213
861,0,0,0,0,0,0,0,20250404,20251213
862,0,0,0,0,0,0,0,20250404,20251213
863,0,0,0,0,0,0,0,20250404,20251213
864,0,0,0,0,0,0,0,20250404,20251213
865,0,0,0,0,0,0,0,20250404,20251213
866,0,0,0,0,0,0,0,20250404,20251213
867,0,0,0,0,0,0,0,20250404,20251213
868,0,0,0,0,0,0,0,20250404,20251213
869,0,0,0,0,0,0,0,20250404,20251213
870,0,0,0,0,0,0,0,20250404,20251213
871,0,0,0,0,0,0,0,20250404,20251213
872,0,0,0,0,0,0,0,20250404,20251213
873,0,0,0,0,0,0,0,20250404,20251213
874,0,0,0,0,0,0,0,20250404,20251213
875,0,0,0,0,0,0,0,20250404,20251213
876,0,0,0,0,0,0,0,20250404,20251213
877,0,0,0,0,0,0,0,20250404,20251213
878,0,0,0,0,0,0,0,20250404,20251213
879,0,0,0,0,0,0,0,20250404,20251213
880,0,0,0,0,0,0,0,20250404,20251213
881,0,0,0,0,0,0,0,20250404,20251213
882,0,0,0,0,0,0,0,20250404,20251213
883,0,0,0,0,0,0,0,20250404,20251213
884,0,0,0,0,0,0,0,20250404,20251213
885,0,0,0,0,0,1,1,20250404,20251213
886,0,0,0,0,0,0,0,20250404,20251213
887,1,1,1,1,1,0,0,20250404,20251213
888,0,0,0,0,0,0,0,20250404,20251213
889,1,1,1,1,1,0,0,20250404,20251213
890,0,0,0,0,0,0,0,20250404,20251213
891,0,0,0,0,0,0,0,20250404,20251213
892,1,1,1,1,1,1,1,20250404,20251213
893,0,0,0,0,0,0,0,20250404,20251213
894,0,0,0,0,0,0,0,20250404,20251213
895,1,1,1,1,1,0,0,20250404,20251213
896,0,0,0,0,0,0,0,20250404,20251213
897,0,0,0,0,0,0,0,20250404,20251213
898,0,0,0,0,0,0,0,20250404,20251213
899,0,0,0,0,0,1,1,20250404,20251213
900,0,0,0,0,0,0,0,20250404,20251213
901,1,1,1,1,1,1,1,20250404,20251213
902,1,1,1,1,1,1,1,20250404,20251213
903,0,0,0,0,0,0,0,20250404,20251213
904,1,1,1,1,1,1,1,20250404,20251213
905,0,0,0,0,0,0,0,20250404,20251213
906,0,0,0,0,0,0,0,20250404,20251213
907,1,1,1,1,1,1,1,20250404,20251213
908,0,0,0,0,0,0,0,20250404,20251213
909,0,0,0,0,0,0,0,20250404,20251213
910,0,0,0,0,0,0,0,20250404,20251213
911,0,0,0,0,0,1,1,20250404,20251213
912,1,1,1,1,1,0,0,20250404,20251213
913,0,0,0,0,0,0,0,20250404,20251213
914,1,1,1,1,1,0,0,20250404,20251213
915,0,0,0,0,0,0,0,20250404,20251213
916,0,0,0,0,0,0,0,20250404,20251213
917,0,0,0,0,0,0,0,20250404,20251213
918,1,1,1,1,1,1,1,20250404,20251213
919,0,0,0,0,0,0,0,20250404,20251213
920,0,0,0,0,0,0,0,20250404,20251213
921,0,0,0,0,0,0,0,20250404,20251213
922,0,0,0,0,0,0,0,20250404,20251213
923,0,0,0,0,0,0,0,20250404,20251213
924,0,0,0,0,0,0,0,20250404,20251213
925,1,1,1,1,1,1,1,20250404,20251213
926,1,1,1,1,1,0,0,20250404,20251213
927,0,0,0,0,0,0,0,20250404,20251213
928,1,1,1,1,1,1,1,20250404,20251213
929,0,0,0,0,0,0,0,20250404,20251213
930,0,0,0,0,0,0,0,20250404,20251213
931,0,0,0,0,0,0,0,20250404,20251213
932,0,0,0,0,0,0,0,20250404,20251213
933,0,0,0,0,0,0,0,20250404,20251213
934,0,0,0,0,0,0,0,20250404,20251213
935,0,0,0,0,0,0,0,20250404,20251213
936,0,0,0,0,0,0,1,20250404,20251213
937,0,0,0,0,0,0,0,20250404,20251213
938,0,0,0,0,0,0,0,20250404,20251213
939,0,0,0,0,0,0,0,20250404,20251213
940,0,0,0,0,0,0,0,20250404,20251213
941,0,0,0,0,0,0,0,20250404,20251213
942,0,0,0,0,0,0,0,20250404,20251213
943,0,0,0,0,0,0,0,20250404,20251213
944,0,0,0,0,0,0,0,20250404,20251213
945,0,0,0,0,0,0,0,20250404,20251213
946,0,0,0,0,0,0,0,20250404,20251213
947,0,0,0,0,0,0,0,20250404,20251213
948,0,0,0,0,0,0,0,20250404,20251213
949,1,1,1,1,1,0,0,20250404,20251213
950,0,0,0,0,0,0,0,20250404,20251213
951,0,0,0,0,0,0,0,20250404,20251213
952,0,0,0,0,0,0,0,20250404,20251213
953,1,1,1,1,1,1,1,20250404,20251213
954,1,1,1,1,1,0,1,20250404,20251213
955,0,0,0,0,0,1,1,20250404,20251213
956,0,0,0,0,0,0,0,20250404,20251213
957,0,0,0,0,0,0,0,20250404,20251213
958,0,0,0,0,0,0,0,20250404,20251213
959,0,0,0,0,0,0,0,20250404,20251213
960,0,0,0,0,0,0,0,20250404,20251213
961,0,0,0,0,0,0,0,20250404,20251213
962,0,0,0,0,0,0,0,20250404,20251213
963,0,0,0,0,0,0,0,20250404,20251213
964,0,0,0,0,0,0,0,20250404,20251213
965,0,0,0,0,0,0,0,20250404,20251213
966,0,0,0,0,0,0,0,20250404,20251213
967,0,0,0,0,0,0,0,20250404,20251213
968,1,0,0,0,1,0,0,20250404,20251213
969,1,1,1,1,1,1,1,20250404,20251213
970,0,0,0,0,0,0,0,20250404,20251213
971,1,1,1,1,1,1,1,20250404,20251213
972,1,1,1,1,1,0,0,20250404,20251213
973,0,0,0,0,0,0,0,20250404,20251213
974,0,0,0,0,0,1,1,20250404,20251213
975,0,0,0,0,0,0,0,20250404,20251213
976,1,1,1,1,1,0,0,20250404,20251213
977,1,1,1,1,1,1,1,20250404,20251213
978,0,0,0,0,0,0,0,20250404,20251213
979,0,0,0,0,0,0,0,20250404,20251213
980,0,0,0,0,0,0,0,20250404,20251213
981,1,1,1,1,1,1,1,20250404,20251213
982,1,1,1,1,1,1,1,20250404,20251213
983,1,1,1,1,1,1,1,20250404,20251213
984,0,0,0,0,0,0,0,20250404,20251213
985,1,1,1,1,1,1,1,20250404,20251213
986,0,0,0,0,0,0,0,20250404,20251213
987,1,1,1,1,1,0,0,20250404,20251213
988,0,0,0,0,0,0,0,20250404,20251213
989,0,0,0,0,0,0,0,20250404,20251213
990,0,0,0,0,0,0,0,20250404,20251213
991,1,1,1,1,1,0,0,20250404,20251213
992,1,1,1,1,1,1,1,20250404,20251213
993,1,1,1,1,1,1,1,20250404,20251213
994,0,0,0,0,0,0,0,20250404,20251213
995,0,0,0,0,0,0,0,20250404,20251213
996,1,1,1,1,1,1,1,20250404,20251213
997,0,0,0,0,0,0,0,20250404,20251213
998,0,0,0,0,0,0,0,20250404,20251213
999,1,1,1,1,1,1,1,20250404,20251213
1000,0,0,0,0,0,0,0,20250404,20251213
1001,0,0,0,0,0,0,0,20250404,20251213
1002,0,0,0,0,0,0,0,20250404,20251213
1003,0,0,0,0,0,0,0,20250404,20251213
1004,0,0,0,0,0,0,0,20250404,20251213
1005,0,0,0,0,0,0,0,20250404,20251213
1006,0,0,0,0,0,0,0,20250404,20251213
1007,1,1,1,1,1,1,1,20250404,20251213
1008,0,0,0,0,0,0,0,20250404,20251213
1009,1,1,1,1,1,1,1,20250404,20251213
1010,0,0,0,0,0,0,0,20250404,20251213
1011,0,0,0,0,0,0,0,20250404,20251213
1012,1,1,1,1,1,1,1,20250404,20251213
1013,1,1,1,1,1,1,1,20250404,20251213
1014,0,0,0,0,0,0,0,20250404,20251213
1015,0,0,0,0,0,0,0,20250404,20251213
1016,0,0,0,0,0,0,0,20250404,20251213
1017,0,0,0,0,0,0,0,20250404,20251213
1018,1,1,1,1,1,1,1,20250404,20251213
1019,1,1,1,1,1,1,1,20250404,20251213
1020,0,0,0,0,0,0,0,20250404,20251213
1021,0,0,0,0,0,0,0,20250404,20251213
1022,0,0,0,0,0,0,0,20250404,20251213
1023,0,0,0,0,0,0,0,20250404,20251213
1024,1,1,1,1,1,1,1,20250404,20251213
1025,0,0,0,0,0,0,0,20250404,20251213
1026,0,0,0,0,0,0,0,20250404,20251213
1027,0,0,0,0,0,0,0,20250404,20251213
1028,0,0,0,0,0,0,0,20250404,20251213
1029,1,1,1,1,1,1,1,20250404,20251213
1030,0,0,0,0,0,0,0,20250404,20251213
1031,1,1,1,1,1,1,1,20250404,20251213
1032,1,1,1,1,1,1,1,20250404,20251213
1033,0,0,0,0,0,0,0,20250404,20251213
1034,1,1,1,1,1,1,1,20250404,20251213
1035,0,0,0,0,0,0,0,20250404,20251213
1036,0,0,0,0,0,0,0,20250404,20251213
1037,1,1,1,1,1,1,1,20250404,20251213
1038,1,1,1,1,1,1,1,20250404,20251213
1039,0,0,0,0,0,0,0,20250404,20251213
1040,1,1,1,1,1,1,1,20250404,20251213
1041,1,1,1,1,1,1,1,20250404,20251213
1042,0,0,0,0,0,0,0,20250404,20251213
1043,0,0,0,0,0,0,0,20250404,20251213
1044,1,1,1,1,1,1,1,20250404,20251213
1045,0,0,0,0,0,0,0,20250404,20251213
1046,1,1,1,1,1,1,1,20250404,20251213
1047,0,0,0,0,0,0,0,20250404,20251213
1048,0,0,0,0,0,0,0,20250404,20251213
1049,1,1,1,1,1,1,1,20250404,20251213
1050,0,0,0,0,0,0,0,20250404,20251213
1051,0,0,0,0,0,0,0,20250404,20251213
1052,1,1,1,1,1,1,1,20250404,20251213
1053,0,0,0,0,0,0,0,20250404,20251213
1054,1,1,1,1,1,1,1,20250404,20251213
1055,1,1,1,1,1,1,1,20250404,20251213
1056,1,1,1,1,1,1,1,20250404,20251213
1057,0,0,0,0,0,0,0,20250404,20251213
1058,0,0,0,0,0,0,0,20250404,20251213
1059,1,1,1,1,1,1,1,20250404,20251213
1060,0,0,0,0,0,0,0,20250404,20251213
1061,1,1,1,1,1,1,1,20250404,20251213
1062,0,0,0,0,0,0,0,20250404,20251213
1063,0,0,0,0,0,0,0,20250404,20251213
1064,0,0,0,0,0,0,0,20250404,20251213
1065,0,0,0,0,0,0,0,20250404,20251213
1066,0,0,0,0,0,0,0,20250404,20251213
1067,0,0,0,0,0,0,0,20250404,20251213
1068,0,0,0,0,0,0,0,20250404,20251213
1069,0,0,0,0,0,0,0,20250404,20251213
1070,0,0,0,0,0,0,0,20250404,20251213
1071,0,0,0,0,0,0,0,20250404,20251213
1072,0,0,0,0,0,0,0,20250404,20251213
1073,0,0,0,0,0,0,0,20250404,20251213
1074,0,0,0,0,0,0,0,20250404,20251213
1075,0,0,0,0,0,0,0,20250404,20251213
1076,0,0,0,0,0,0,0,20250404,20251213
1077,0,0,0,0,0,0,0,20250404,20251213
1078,0,0,0,0,0,0,0,20250404,20251213
1079,0,0,0,0,0,0,0,20250404,20251213
1080,0,0,0,0,0,0,0,20250404,20251213
1081,1,1,1,1,1,1,1,20250404,20251213
1082,1,1,1,1,1,1,1,20250404,20251213
1083,0,0,0,0,0,0,0,20250404,20251213
1084,1,1,1,1,1,1,1,20250404,20251213
1085,0,0,0,0,0,0,0,20250404,20251213
1086,1,1,1,1,1,1,1,20250404,20251213
1087,0,0,0,0,0,0,0,20250404,20251213
1088,0,0,0,0,0,0,0,20250404,20251213
1089,0,0,0,0,0,0,0,20250404,20251213
1090,0,0,0,0,0,0,0,20250404,20251213
1091,0,0,0,0,0,0,0,20250404,20251213
1092,0,0,0,0,0,0,0,20250404,20251213
1093,0,0,0,0,0,0,0,20250404,20251213
1094,0,0,0,0,0,0,0,20250404,20251213
1095,0,0,0,0,0,0,0,20250404,20251213
1096,0,0,0,0,0,0,0,20250404,20251213
1097,0,0,0,0,0,0,0,20250404,20251213
1098,0,0,0,0,0,0,0,20250404,20251213
1099,1,1,1,1,1,0,0,20250404,20251213
1100,0,0,0,0,0,0,0,20250404,20251213
1101,0,0,0,0,0,0,0,20250404,20251213
1102,0,0,0,0,0,0,0,20250404,20251213
1103,0,0,0,0,0,0,0,20250404,20251213
1104,0,0,0,0,0,0,0,20250404,20251213
1105,0,0,0,0,0,0,0,20250404,20251213
1106,0,0,0,0,0,0,0,20250404,20251213
1107,0,0,0,0,0,0,0,20250404,20251213
1108,0,0,0,0,0,0,0,20250404,20251213
1109,0,0,0,0,0,0,0,20250404,20251213
1110,0,0,0,0,0,0,0,20250404,20251213
1111,0,0,0,0,0,0,0,20250404,20251213
1112,0,0,0,0,0,0,0,20250404,20251213
1113,0,0,0,0,0,0,0,20250404,20251213
1114,0,0,0,0,0,0,0,20250404,20251213
1115,0,0,0,0,0,0,0,20250404,20251213
1116,0,0,0,0,0,0,0,20250404,20251213
1117,0,0,0,0,0,0,0,20250404,20251213
1118,0,0,0,0,0,0,0,20250404,20251213
1119,0,0,0,0,0,0,0,20250404,20251213
1120,0,0,0,0,0,0,0,20250404,20251213
1121,0,0,0,0,0,0,0,20250404,20251213
1122,0,0,0,0,0,0,0,20250404,20251213
1123,0,0,0,0,0,0,0,20250404,20251213
1124,0,0,0,0,0,0,0,20250404,20251213
1125,0,0,0,0,0,0,0,20250404,20251213
1126,0,0,0,0,0,0,0,20250404,20251213
1127,0,0,0,0,0,0,0,20250404,20251213
1128,0,0,0,0,0,0,0,20250404,20251213
1129,0,0,0,0,0,0,0,20250404,20251213
1130,1,1,1,1,1,1,0,20250404,20251213
1131,0,0,0,0,0,0,1,20250404,20251213
1132,0,0,0,0,0,0,0,20250404,20251213
1133,0,0,0,0,0,0,0,20250404,20251213
1134,0,0,0,0,0,0,0,20250404,20251213
1135,0,0,0,0,0,0,0,20250404,20251213
1136,0,0,0,0,0,0,0,20250404,20251213
1137,0,0,0,0,0,0,0,20250404,20251213
1138,0,0,0,0,0,0,0,20250404,20251213
1139,0,0,0,0,0,0,0,20250404,20251213
1140,0,0,0,0,0,0,0,20250404,20251213
1141,0,0,0,0,0,0,0,20250404,20251213
1142,0,0,0,0,0,1,0,20250404,20251213
1143,0,0,0,0,0,1,0,20250404,20251213
1144,0,0,0,0,0,0,0,20250404,20251213
1145,0,0,0,0,0,0,0,20250404,20251213
1146,0,0,0,0,0,0,0,20250404,20251213
1147,0,0,0,0,0,0,0,20250404,20251213
1148,1,1,0,0,0,1,1,20250404,20251213
1149,1,1,1,1,1,1,1,20250404,20251213
